,Relaxed,NonRelaxed,Total,2.0
391.05999760000003,1.1109203432630124e-07,0.0025122581301253912,0.0025123692221597177,0.0105962071534152
393.92999269999996,6.259162542153963e-07,0.006928043778943918,0.006928669695198134,0.0186683692884339
396.9599915,3.1638257202860344e-06,0.01643071420056934,0.01643387802628963,0.0317918976649525
400.0,1.3381286406625575e-05,0.03302865247219694,0.03304203375860357,0.0499667922829711
403.07000730000004,4.8801448440918706e-05,0.058360103081370365,0.05840890452981128,0.0731930531424898
406.0,0.00014683720348708138,0.09065846967895129,0.09080530688243837,0.10147068024350801
409.07000730000004,0.0004118363882719699,0.1317112640887672,0.13212310047703918,0.137500970479523
411.9599915,0.0009820738632307187,0.17487507155143622,0.17585714541466693,0.178310722141297
415.0,0.0022288633209682942,0.22202829487275302,0.22425715819372133,0.22138659665803
418.0299988,0.004629103295060558,0.2676781851875693,0.27230728848262986,0.265314083441007
421.0599976,0.008904718201181567,0.3091558269033898,0.3180605451045713,0.308661140598135
423.9299927,0.01553090527563745,0.34261914404941396,0.3581500493250514,0.349865332277766
426.9599915,0.02630752793082473,0.3704495966090411,0.39675712453986584,0.388806267559239
430.0,0.04220509750710625,0.38999018475402186,0.43219528226112813,0.42547058881830496
433.0299988,0.06427927376398648,0.4011226175122848,0.4654018912762713,0.461022854463984
436.0599976,0.09354112211956739,0.4044527172083174,0.49799383932788477,0.497200690759471
438.9299927,0.12846241679221954,0.401205209211436,0.5296676260036555,0.533220564504897
441.9400024,0.17279467897014408,0.392123775164371,0.5649184541345151,0.5715828835572979
445.0700073,0.22691187674932659,0.3777122693672943,0.6046241461166209,0.6112926469356371
448.04998780000005,0.28515832091810395,0.36041325093314236,0.6455715718512463,0.654529179570665
451.0599976,0.3492909759251688,0.34043321508595975,0.6897241910111285,0.699291000594555
453.9299927,0.41380458978214874,0.3198716655193857,0.7336762553015344,0.7446800642868321
456.9599915,0.48351954486203297,0.2973221450833579,0.7808416899453909,0.788717589589541
460.0,0.5529666312699935,0.2744754435294146,0.827442074799408,0.83160413671705
462.98001100000005,0.6184574189251865,0.25236767788918624,0.8708250968143727,0.872122065036468
465.9700012,0.6796606248861399,0.23085281960456372,0.9105134444907036,0.909213153813184
468.95001219999995,0.7345022307375505,0.2103481574258185,0.944850388163369,0.9378726018776129
471.9599915,0.7822895072392467,0.19077836340707097,0.9730678706463177,0.9605621933728571
475.0,0.8217758610525617,0.17229763705104176,0.9940734981036035,0.9786769063489441
478.0299988,0.8517281342753661,0.15522294129922487,1.006951075574591,0.9927409872617591
481.0400085,0.871948415264439,0.1396045773398972,1.0115529926043363,1.0
484.01998899999995,0.8827093507172014,0.12544118540377666,1.008150536120978,0.9995698316997691
487.01000980000003,0.8846372659657902,0.11248500862939224,0.9971222745951824,0.992255439319755
490.0,0.878298532734646,0.10072511650294297,0.979023649237589,0.9789382751236999
492.98001100000005,0.8645401751946071,0.09012344735406284,0.95466362254867,0.9589993886125792
495.9700012,0.8441721185520041,0.08053153064764794,0.9247036491996521,0.93218104833897
498.95001219999995,0.818291764750024,0.07193378032091852,0.8902255450709424,0.897822645674977
501.9400024,0.7877105612983974,0.06419277126782266,0.8519033325662201,0.860017101913172
505.0700073,0.7517988873794168,0.05695478385246579,0.8087536712318826,0.819907441734586
508.04998780000005,0.7148543756317398,0.05080933803429038,0.7656637136660301,0.777379109424929
511.0400085,0.6759472433693446,0.04530294778889,0.7212501911582346,0.732745237012995
514.0200195,0.6360995535673465,0.04040746763732897,0.6765070212046754,0.6858107954443361
