,Relaxed,NonRelaxed,Total,0.0
391.05999760000003,2.1701726770483498e-06,0.004440161800131437,0.0044423319728084856,0.0202720473377929
393.92999269999996,9.383518997646339e-06,0.012557839002210143,0.01256722252120779,0.0220284716813442
396.9599915,3.655206288437348e-05,0.030421732670256062,0.030458284733140436,0.0381446003597256
400.0,0.0001212255741153275,0.06221060898681023,0.06233183456092556,0.0686204333729369
403.07000730000004,0.0003518471234425175,0.11148608126874957,0.11183792839219209,0.113455970720978
406.0,0.0008641465980415468,0.1751288457790303,0.17599299237707183,0.17307148128387898
409.07000730000004,0.0019877859987307393,0.256932203484578,0.25891998948330874,0.24704158855315
411.9599915,0.003982546081041044,0.34379400576448343,0.3477765518455245,0.33692530149909994
415.0,0.007617199643140808,0.43954222362384704,0.4471594232669878,0.43757702170178703
418.0299988,0.013492722634236193,0.5330586822811627,0.5465514049153989,0.542648151880199
421.0599976,0.02237068494628371,0.6187916306754707,0.6411623156217544,0.64420070254163
423.9299927,0.03419934420903303,0.6886295515590496,0.7228288957680826,0.7353986186968771
426.9599915,0.050849125003062955,0.7474123537906144,0.7982614787936774,0.813563049823878
430.0,0.07217909814800316,0.7894554252883856,0.8616345234363888,0.8750215715078961
433.0299988,0.0980629463112571,0.8143336184021429,0.9123965647134,0.9186236740613081
436.0599976,0.12821663238349687,0.8231601351290238,0.9513767675125206,0.9502690067195909
438.9299927,0.16008714854169984,0.8182562826722712,0.978343431213971,0.9726909107315029
441.9400024,0.19603563560801357,0.8012730470239652,0.9973086826319788,0.98787622818631
445.0700073,0.23490540325079037,0.7731728911958058,1.0080782944465962,0.9957962274189459
448.04998780000005,0.27200790392898244,0.7388347186074717,1.0108426225364542,0.998984193808524
451.0599976,0.30826772961901694,0.6987743672989347,1.0070420969179517,1.0
453.9299927,0.3405862639270698,0.6572764772797586,0.9978627412068284,0.995548698945425
456.9599915,0.37128373155510025,0.6115496111304762,0.9828333426855764,0.9844747638882192
460.0,0.3976922446827678,0.5650480370522375,0.9627402817350053,0.967077394653185
462.98001100000005,0.41870672470010634,0.5199206896507361,0.9386274143508424,0.9449981365100301
465.9700012,0.43459045570351723,0.47590261514575516,0.9104930708492724,0.917084291287752
468.95001219999995,0.44511999382550393,0.4338722406179678,0.8789922344434717,0.8825366014406221
