,Relaxed,NonRelaxed,Total,3.0
391.05999760000003,1.9488465444744267e-07,0.0144645304904627,0.014464725375117147,0.0436177364529566
393.92999269999996,1.0624326895981955e-06,0.026694153618061715,0.026695216050751314,0.0505863992436604
396.9599915,5.196629069338807e-06,0.04497691757401816,0.044982114203087495,0.0612010473377499
400.0,2.1306990437396583e-05,0.06841009562128339,0.06843140261172079,0.07546168073522501
403.07000730000004,7.544989469907874e-05,0.09589277668462151,0.0959682265793206,0.0933682994360858
406.0,0.00022109522782647257,0.12390110287266128,0.12412219810048775,0.11626946420026099
409.07000730000004,0.000604174422451443,0.15303093825480166,0.1536351126772531,0.14263803248282
411.9599915,0.0014079235892686523,0.17848174837745867,0.1798896719667273,0.17089379834009
415.0,0.003123386641076509,0.20169238986271784,0.20481577650379434,0.198639325584847
418.0299988,0.006350110537140855,0.220167744724705,0.22651785526184584,0.22310534754767197
421.0599976,0.011973169792160683,0.2334650979822489,0.24543826777440958,0.24437775789361998
423.9299927,0.020513271607980586,0.24121779426253223,0.2617310658705128,0.26197386488503893
426.9599915,0.034136171968614966,0.2445573752663077,0.2786935472349227,0.279338301681454
430.0,0.053855971513103146,0.2434247761497607,0.29728074766286383,0.29853801338195696
433.0299988,0.08074752250424964,0.23849694134856683,0.31924446385281646,0.32122133802007397
436.0599976,0.11578503067265777,0.2305044336225934,0.3462894642952512,0.350018421768221
438.9299927,0.15692900035534413,0.22076188694761245,0.3776908873029566,0.38546318182837
441.9400024,0.20835098787582285,0.20890966060483082,0.4172606484806537,0.425683702478136
445.0700073,0.2701347813069927,0.1954297672921031,0.4655645485990958,0.47206735254604
448.04998780000005,0.3356136953489145,0.18200779402823217,0.5176214893771467,0.523340513382287
451.0599976,0.40663589078540013,0.16827874643459131,0.5749146372199915,0.578947525895344
453.9299927,0.47703324973581385,0.15532297348551172,0.6323562232213256,0.635456155751879
456.9599915,0.551967371758009,0.1420276867106474,0.6939950584686564,0.6922931049144659
460.0,0.6254197802273865,0.1292645799497698,0.7546843601771563,0.747662479071977
462.98001100000005,0.6935148232805872,0.11743550330081562,0.8109503265814029,0.8012721858125921
465.9700012,0.7559710287249801,0.10632048661784317,0.8622915153428233,0.850636111980961
468.95001219999995,0.8107344945687364,0.09603184024095675,0.9067663348096932,0.895421140455109
471.9599915,0.8571895550023014,0.0864500498546321,0.9436396048569335,0.9349923037701852
475.0,0.894195563127972,0.07758807707134062,0.9717836401993126,0.9648617961867009
478.0299988,0.9207193410122874,0.06954347404844863,0.990262815060736,0.985610696569891
481.0400085,0.9367831612940912,0.06229326618286073,0.9990764274769519,0.997142933958262
484.01998899999995,0.9428863768555558,0.05579960231995128,0.998685979175507,1.0
487.01000980000003,0.9397847752016947,0.04992105971919095,0.9897058349208856,0.9938551457926509
490.0,0.9282314673165902,0.04463188339276354,0.9728633507093538,0.979279761755548
492.98001100000005,0.9092421269929752,0.0398982801390861,0.9491404071320614,0.9563246929940981
495.9700012,0.8837189198758867,0.0356411904929106,0.9193601103687973,0.9292450710475301
498.95001219999995,0.8528957699323769,0.03184391851565598,0.8847396884480329,0.89493691421179
501.9400024,0.817629352943192,0.028438281126807945,0.8460676340699999,0.857975579022357
505.0700073,0.7771677141473956,0.02526365668926413,0.8024313708366597,0.815622868014133
508.04998780000005,0.7362647959182765,0.022574237666440525,0.758839033584717,0.7716815986146809
511.0400085,0.6937699906583324,0.020168007402850466,0.713937998061183,0.7237766743892329
514.0200195,0.6507326673645325,0.018030514438392254,0.6687631818029247,0.6753992930726349
517.0100098,0.6075295271366922,0.016119536259320468,0.6236490633960127,0.626070610628666
520.0,0.5648681758940105,0.014417389911161612,0.5792855658051721,0.579782271591634
522.9799805,0.5233505163863618,0.012906122526439271,0.5362566389128011,0.535429937088542
525.9699707,0.4830678580157197,0.011555223652700562,0.4946230816684203,0.4930326039128429
528.9500122,0.4445730013712681,0.010355566258461672,0.4549285676297298,0.45158491933099604
532.0499878,0.4065036721066065,0.009245697371747496,0.415749369478354,0.41206116888126
535.0,0.37228847277372246,0.008305642568502285,0.38059411534222476,0.37376921336800606
537.9400024,0.3402239949646261,0.007468872589656449,0.3476928675542825,0.33874265692258904
541.0200195,0.3088482481775235,0.006687491488338977,0.31553573966586246,0.305666006713754
543.9699707000001,0.28091960048244347,0.006020293657693205,0.28693989414013665,0.275365740125983
547.0499877999999,0.25393764516815887,0.005398864844870052,0.25933651001302893,0.24778496349574897
550.0,0.23012025590737378,0.004867660681824402,0.23498791658919818,0.22182915844738502
552.9400024,0.20827864325218715,0.0043936355545008635,0.21267227880668801,0.19935075939297303
556.0200195,0.18732927459042828,0.0039497643177536885,0.19127903890818196,0.17861558654020498
558.9699707000001,0.16901672096364043,0.0035696355648156958,0.1725863565284561,0.16039476999078
562.0499877999999,0.15161245007225635,0.0032144802304909315,0.15482693030274727,0.144115048805942
565.0,0.13647626630338372,0.0029098989279753473,0.13938616523135908,0.129103090030801
567.9400024,0.12277735915189877,0.0026372039834987697,0.12541456313539753,0.115636614737016
571.0200195,0.10979749665761449,0.002380965493603509,0.11217846215121799,0.10327208312544302
573.9699707000001,0.0985767272273263,0.002160735613513581,0.10073746284083988,0.0920085423214431
577.0499877999999,0.08801910017011474,0.0019542184828707774,0.08997331865298552,0.0823721251395951
580.0,0.07892064115899185,0.0017764450917749296,0.08069708625076678,0.0738375250064508
582.9400024,0.07075218793794817,0.0016166904823127536,0.07236887842026092,0.0662982234502801
586.0200195,0.06306980393724969,0.0014659985617873,0.06453580249903698,0.0593606573363137
588.9699707000001,0.05647309115287375,0.0013359770172623935,0.057809068170136146,0.0530198285323479
592.0200195,0.05036030188099836,0.0012147013200599433,0.0515750032010583,0.0473964021250807
595.0700072999999,0.04489686765084496,0.0011053997384019045,0.04600226738924686,0.0424903781145122
597.9699707000001,0.0402447704807531,0.0010114233809109738,0.04125619386166408,0.0383017565006431
